Milwaukee Bucks,80,Indiana Pacers,95,2013
Golden State Warriors,89,Los Angeles Clippers,115,2013
Portland Trail Blazers,102,Minnesota Timberwolves,97,2013
New York Knicks,114,Orlando Magic,106,2013
Philadelphia 76ers,86,San Antonio Spurs,109,2013
Charlotte Bobcats,108,Detroit Pistons,101,2013
Denver Nuggets,112,Los Angeles Lakers,105,2013
Washington Wizards,71,Miami Heat,99,2013
Memphis Grizzlies,92,Phoenix Suns,81,2013
Oklahoma City Thunder,104,Toronto Raptors,92,2013
Cleveland Cavaliers,92,Chicago Bulls,118,2013
San Antonio Spurs,88,New Orleans Hornets,95,2013
Boston Celtics,102,New York Knicks,96,2013
Orlando Magic,119,Portland Trail Blazers,125,2013
Memphis Grizzlies,113,Sacramento Kings,81,2013
Dallas Mavericks,94,Utah Jazz,100,2013
Oklahoma City Thunder,99,Washington Wizards,101,2013
Los Angeles Lakers,112,Houston Rockets,125,2013
Miami Heat,77,Indiana Pacers,87,2013
Phoenix Suns,99,Milwaukee Bucks,108,2013
Atlanta Hawks,103,Minnesota Timberwolves,108,2013
Brooklyn Nets,109,Philadelphia 76ers,89,2013
Phoenix Suns,79,Boston Celtics,87,2013
Utah Jazz,112,Charlotte Bobcats,102,2013
Milwaukee Bucks,104,Chicago Bulls,96,2013
Atlanta Hawks,83,Cleveland Cavaliers,99,2013
Orlando Magic,105,Denver Nuggets,108,2013
Memphis Grizzlies,94,Golden State Warriors,87,2013
Dallas Mavericks,93,Los Angeles Clippers,99,2013
Houston Rockets,79,New Orleans Hornets,88,2013
Minnesota Timberwolves,84,Oklahoma City Thunder,106,2013
Los Angeles Lakers,105,San Antonio Spurs,108,2013
Philadelphia 76ers,72,Toronto Raptors,90,2013
New York Knicks,76,Indiana Pacers,81,2013
Miami Heat,90,Portland Trail Blazers,92,2013
Dallas Mavericks,117,Sacramento Kings,112,2013
Utah Jazz,95,Atlanta Hawks,103,2013
Houston Rockets,91,Boston Celtics,103,2013
Phoenix Suns,79,Brooklyn Nets,99,2013
Cleveland Cavaliers,91,Denver Nuggets,98,2013
Portland Trail Blazers,97,Golden State Warriors,103,2013
Oklahoma City Thunder,116,Los Angeles Lakers,101,2013
San Antonio Spurs,98,Memphis Grizzlies,101,2013
Detroit Pistons,103,Milwaukee Bucks,87,2013
Minnesota Timberwolves,92,New Orleans Hornets,104,2013
Chicago Bulls,108,New York Knicks,101,2013
Charlotte Bobcats,78,Toronto Raptors,99,2013
Phoenix Suns,97,Chicago Bulls,81,2013
Memphis Grizzlies,83,Dallas Mavericks,104,2013
Utah Jazz,90,Detroit Pistons,87,2013
Charlotte Bobcats,88,Indiana Pacers,96,2013
Orlando Magic,104,Los Angeles Clippers,101,2013
Houston Rockets,100,Philadelphia 76ers,107,2013
Miami Heat,128,Sacramento Kings,99,2013
Atlanta Hawks,83,Washington Wizards,93,2013
Indiana Pacers,86,Brooklyn Nets,97,2013
Golden State Warriors,105,Denver Nuggets,116,2013
Cleveland Cavaliers,93,Los Angeles Lakers,113,2013
New Orleans Hornets,87,New York Knicks,100,2013
Oklahoma City Thunder,87,Portland Trail Blazers,83,2013
Minnesota Timberwolves,88,San Antonio Spurs,106,2013
Milwaukee Bucks,107,Toronto Raptors,96,2013
Charlotte Bobcats,89,Boston Celtics,100,2013
Atlanta Hawks,58,Chicago Bulls,97,2013
Minnesota Timberwolves,98,Dallas Mavericks,113,2013
Los Angeles Clippers,99,Memphis Grizzlies,73,2013
Oklahoma City Thunder,102,Phoenix Suns,90,2013
Cleveland Cavaliers,118,Sacramento Kings,124,2013
Miami Heat,97,Utah Jazz,104,2013
Orlando Magic,91,Washington Wizards,120,2013
Toronto Raptors,106,Brooklyn Nets,113,2013
Indiana Pacers,103,Charlotte Bobcats,76,2013
Portland Trail Blazers,111,Denver Nuggets,115,2013
Los Angeles Clippers,117,Houston Rockets,109,2013
Milwaukee Bucks,88,Los Angeles Lakers,104,2013
New Orleans Hornets,111,Philadelphia 76ers,99,2013
Brooklyn Nets,95,Atlanta Hawks,109,2013
New Orleans Hornets,90,Boston Celtics,78,2013
Houston Rockets,100,Dallas Mavericks,105,2013
Miami Heat,92,Golden State Warriors,75,2013
Denver Nuggets,97,Oklahoma City Thunder,117,2013
Indiana Pacers,86,Orlando Magic,97,2013
Cleveland Cavaliers,93,Portland Trail Blazers,88,2013
Washington Wizards,94,Sacramento Kings,95,2013
Memphis Grizzlies,82,San Antonio Spurs,103,2013
Chicago Bulls,107,Toronto Raptors,105,2013
New York Knicks,102,Detroit Pistons,87,2013
Miami Heat,99,Los Angeles Lakers,90,2013
Los Angeles Clippers,90,Minnesota Timberwolves,77,2013
Milwaukee Bucks,98,Phoenix Suns,94,2013
Chicago Bulls,100,Boston Celtics,99,2013
Atlanta Hawks,89,Brooklyn Nets,94,2013
Oklahoma City Thunder,117,Dallas Mavericks,114,2013
Washington Wizards,112,Denver Nuggets,108,2013
Houston Rockets,95,Indiana Pacers,105,2013
Sacramento Kings,69,Memphis Grizzlies,85,2013
Charlotte Bobcats,106,Orlando Magic,100,2013
Toronto Raptors,101,Philadelphia 76ers,108,2013
Golden State Warriors,88,San Antonio Spurs,95,2013
San Antonio Spurs,98,Atlanta Hawks,93,2013
Sacramento Kings,97,Charlotte Bobcats,93,2013
Memphis Grizzlies,85,Chicago Bulls,82,2013
Washington Wizards,87,Los Angeles Clippers,94,2013
Houston Rockets,79,Minnesota Timberwolves,92,2013
Golden State Warriors,116,New Orleans Hornets,112,2013
Milwaukee Bucks,110,Portland Trail Blazers,104,2013
Cleveland Cavaliers,98,Utah Jazz,109,2013
Oklahoma City Thunder,118,Denver Nuggets,121,2013
Boston Celtics,88,Detroit Pistons,103,2013
Dallas Mavericks,111,Orlando Magic,105,2013
Los Angeles Lakers,103,Toronto Raptors,108,2013
Minnesota Timberwolves,96,Atlanta Hawks,104,2013
Houston Rockets,100,Charlotte Bobcats,94,2013
Los Angeles Lakers,83,Chicago Bulls,95,2013
Los Angeles Clippers,99,Golden State Warriors,106,2013
Indiana Pacers,82,Memphis Grizzlies,81,2013
Sacramento Kings,105,New Orleans Hornets,114,2013
Brooklyn Nets,88,New York Knicks,85,2013
San Antonio Spurs,90,Philadelphia 76ers,85,2013
Washington Wizards,98,Portland Trail Blazers,95,2013
Boston Celtics,90,Cleveland Cavaliers,95,2013
Orlando Magic,90,Detroit Pistons,105,2013
Oklahoma City Thunder,109,Los Angeles Clippers,97,2013
Philadelphia 76ers,102,Milwaukee Bucks,110,2013
Atlanta Hawks,104,Charlotte Bobcats,92,2013
Detroit Pistons,82,Chicago Bulls,85,2013
Oklahoma City Thunder,99,Golden State Warriors,104,2013
Denver Nuggets,105,Houston Rockets,95,2013
Los Angeles Lakers,93,Memphis Grizzlies,106,2013
Toronto Raptors,116,Miami Heat,123,2013
Brooklyn Nets,91,Minnesota Timberwolves,83,2013
Indiana Pacers,80,Portland Trail Blazers,100,2013
Phoenix Suns,106,Sacramento Kings,96,2013
New Orleans Hornets,102,San Antonio Spurs,106,2013
Washington Wizards,88,Utah Jazz,92,2013
New York Knicks,89,Boston Celtics,86,2013
Toronto Raptors,97,Orlando Magic,95,2013
Los Angeles Clippers,88,Phoenix Suns,93,2013
Boston Celtics,111,Atlanta Hawks,123,2013
Golden State Warriors,87,Chicago Bulls,103,2013
Milwaukee Bucks,108,Cleveland Cavaliers,113,2013
San Antonio Spurs,113,Dallas Mavericks,107,2013
Utah Jazz,84,Los Angeles Lakers,102,2013
Brooklyn Nets,77,Memphis Grizzlies,101,2013
Detroit Pistons,88,Miami Heat,110,2013
Houston Rockets,100,New Orleans Hornets,82,2013
Oklahoma City Thunder,105,Sacramento Kings,95,2013
Minnesota Timberwolves,101,Washington Wizards,114,2013
Minnesota Timberwolves,101,Charlotte Bobcats,102,2013
Sacramento Kings,93,Denver Nuggets,121,2013
Brooklyn Nets,106,Houston Rockets,119,2013
Golden State Warriors,102,Milwaukee Bucks,109,2013
New York Knicks,80,Philadelphia 76ers,97,2013
Los Angeles Clippers,100,Portland Trail Blazers,101,2013
Phoenix Suns,99,San Antonio Spurs,108,2013
Cleveland Cavaliers,99,Toronto Raptors,98,2013
Indiana Pacers,110,Utah Jazz,114,2013
Chicago Bulls,73,Washington Wizards,86,2013
Miami Heat,98,Boston Celtics,100,2013
Phoenix Suns,95,Dallas Mavericks,110,2013
Portland Trail Blazers,83,Los Angeles Clippers,96,2013
Oklahoma City Thunder,96,Los Angeles Lakers,105,2013
New Orleans Hornets,91,Memphis Grizzlies,83,2013
Atlanta Hawks,104,New York Knicks,106,2013
Detroit Pistons,104,Orlando Magic,102,2013
Orlando Magic,77,Brooklyn Nets,97,2013
Charlotte Bobcats,85,Chicago Bulls,93,2013
Indiana Pacers,101,Denver Nuggets,102,2013
Memphis Grizzlies,103,Philadelphia 76ers,100,2013
Golden State Warriors,114,Toronto Raptors,102,2013
Houston Rockets,125,Utah Jazz,80,2013
Sacramento Kings,96,Washington Wizards,94,2013
Golden State Warriors,108,Cleveland Cavaliers,95,2013
Milwaukee Bucks,117,Detroit Pistons,90,2013
New Orleans Hornets,106,Los Angeles Lakers,111,2013
Dallas Mavericks,104,Portland Trail Blazers,106,2013
Toronto Raptors,92,Atlanta Hawks,93,2013
Sacramento Kings,81,Boston Celtics,99,2013
Miami Heat,105,Brooklyn Nets,85,2013
Houston Rockets,110,Denver Nuggets,118,2013
Detroit Pistons,79,Indiana Pacers,98,2013
Chicago Bulls,104,Milwaukee Bucks,88,2013
Los Angeles Clippers,96,Minnesota Timberwolves,90,2013
Orlando Magic,97,New York Knicks,113,2013
Washington Wizards,84,Philadelphia 76ers,92,2013
Los Angeles Lakers,86,Phoenix Suns,92,2013
Charlotte Bobcats,78,San Antonio Spurs,102,2013
New Orleans Hornets,99,Utah Jazz,104,2013
Dallas Mavericks,97,Golden State Warriors,100,2013
Memphis Grizzlies,89,Oklahoma City Thunder,106,2013
Orlando Magic,84,Boston Celtics,97,2013
Chicago Bulls,89,Brooklyn Nets,93,2013
New Orleans Hornets,98,Denver Nuggets,113,2013
Cleveland Cavaliers,99,Detroit Pistons,117,2013
Miami Heat,89,Indiana Pacers,102,2013
Washington Wizards,76,Memphis Grizzlies,85,2013
Los Angeles Lakers,111,Minnesota Timberwolves,100,2013
Milwaukee Bucks,86,New York Knicks,96,2013
Sacramento Kings,80,Philadelphia 76ers,89,2013
Dallas Mavericks,109,Phoenix Suns,99,2013
Los Angeles Clippers,73,Toronto Raptors,98,2013
Portland Trail Blazers,77,Utah Jazz,86,2013
Chicago Bulls,93,Atlanta Hawks,76,2013
Oklahoma City Thunder,110,Cleveland Cavaliers,115,2013
Phoenix Suns,93,Golden State Warriors,113,2013
Charlotte Bobcats,95,Houston Rockets,109,2013
Orlando Magic,98,Milwaukee Bucks,107,2013
New Orleans Hornets,86,Minnesota Timberwolves,115,2013
Sacramento Kings,81,New York Knicks,120,2013
Utah Jazz,99,Portland Trail Blazers,105,2013
Washington Wizards,86,San Antonio Spurs,96,2013
Los Angeles Clippers,104,Boston Celtics,106,2013
Los Angeles Lakers,98,Detroit Pistons,97,2013
Miami Heat,100,Toronto Raptors,85,2013
Chicago Bulls,101,Indiana Pacers,111,2013
Charlotte Bobcats,94,Miami Heat,99,2013
Portland Trail Blazers,100,Minnesota Timberwolves,98,2013
Detroit Pistons,85,New York Knicks,99,2013
Dallas Mavericks,91,Oklahoma City Thunder,112,2013
Orlando Magic,61,Philadelphia 76ers,78,2013
Sacramento Kings,91,Utah Jazz,98,2013
Los Angeles Clippers,90,Washington Wizards,98,2013
Los Angeles Lakers,92,Brooklyn Nets,83,2013
Milwaukee Bucks,104,Denver Nuggets,112,2013
Golden State Warriors,109,Houston Rockets,140,2013
Atlanta Hawks,103,Indiana Pacers,114,2013
Phoenix Suns,96,Memphis Grizzlies,90,2013
Memphis Grizzlies,92,Atlanta Hawks,103,2013
Charlotte Bobcats,95,Cleveland Cavaliers,122,2013
Portland Trail Blazers,99,Dallas Mavericks,105,2013
Brooklyn Nets,93,Detroit Pistons,90,2013
Houston Rockets,108,Miami Heat,114,2013
San Antonio Spurs,104,Minnesota Timberwolves,94,2013
Phoenix Suns,84,New Orleans Hornets,93,2013
Golden State Warriors,98,Oklahoma City Thunder,119,2013
Los Angeles Clippers,86,Orlando Magic,76,2013
Indiana Pacers,88,Philadelphia 76ers,69,2013
Boston Celtics,99,Toronto Raptors,95,2013
Milwaukee Bucks,86,Utah Jazz,100,2013
New York Knicks,96,Washington Wizards,106,2013
Los Angeles Lakers,95,Boston Celtics,116,2013
Chicago Bulls,96,Denver Nuggets,128,2013
New Orleans Hornets,111,Atlanta Hawks,100,2013
Los Angeles Lakers,100,Charlotte Bobcats,93,2013
Orlando Magic,108,Cleveland Cavaliers,119,2013
San Antonio Spurs,109,Detroit Pistons,119,2013
Portland Trail Blazers,103,Houston Rockets,118,2013
Toronto Raptors,100,Indiana Pacers,98,2013
Golden State Warriors,93,Memphis Grizzlies,99,2013
Los Angeles Clippers,89,Miami Heat,111,2013
New York Knicks,100,Minnesota Timberwolves,94,2013
Phoenix Suns,96,Oklahoma City Thunder,127,2013
Chicago Bulls,93,Utah Jazz,89,2013
Brooklyn Nets,74,Washington Wizards,89,2013
Denver Nuggets,111,Cleveland Cavaliers,103,2013
Golden State Warriors,91,Dallas Mavericks,116,2013
Detroit Pistons,105,Milwaukee Bucks,100,2013
Charlotte Bobcats,76,Philadelphia 76ers,87,2013
Utah Jazz,109,Sacramento Kings,120,2013
Denver Nuggets,114,Boston Celtics,118,2013
San Antonio Spurs,111,Brooklyn Nets,86,2013
Minnesota Timberwolves,88,Memphis Grizzlies,105,2013
Los Angeles Lakers,97,Miami Heat,107,2013
Los Angeles Clippers,102,New York Knicks,88,2013
Portland Trail Blazers,104,Orlando Magic,110,2013
Oklahoma City Thunder,97,Phoenix Suns,69,2013
Houston Rockets,111,Sacramento Kings,117,2013
New Orleans Hornets,89,Toronto Raptors,102,2013
Boston Celtics,91,Charlotte Bobcats,94,2013
San Antonio Spurs,103,Chicago Bulls,89,2013
Minnesota Timberwolves,100,Cleveland Cavaliers,92,2013
Atlanta Hawks,105,Dallas Mavericks,101,2013
New Orleans Hornets,105,Detroit Pistons,86,2013
Brooklyn Nets,89,Indiana Pacers,84,2013
Washington Wizards,102,Milwaukee Bucks,90,2013
Los Angeles Clippers,107,Philadelphia 76ers,90,2013
Houston Rockets,116,Golden State Warriors,107,2013
Phoenix Suns,85,Los Angeles Lakers,91,2013
Sacramento Kings,101,Memphis Grizzlies,108,2013
Portland Trail Blazers,104,Miami Heat,117,2013
Denver Nuggets,108,Toronto Raptors,109,2013
Oklahoma City Thunder,94,Utah Jazz,109,2013
Chicago Bulls,69,Boston Celtics,71,2013
Denver Nuggets,108,Brooklyn Nets,119,2013
San Antonio Spurs,96,Cleveland Cavaliers,95,2013
Sacramento Kings,100,Dallas Mavericks,123,2013
Washington Wizards,85,Detroit Pistons,96,2013
Charlotte Bobcats,77,Indiana Pacers,101,2013
Houston Rockets,96,Los Angeles Clippers,106,2013
Philadelphia 76ers,92,Milwaukee Bucks,94,2013
Utah Jazz,97,Minnesota Timberwolves,93,2013
Portland Trail Blazers,63,New Orleans Hornets,99,2013
Toronto Raptors,92,New York Knicks,88,2013
Atlanta Hawks,108,Orlando Magic,76,2013
Los Angeles Clippers,125,Los Angeles Lakers,101,2013
Miami Heat,110,Oklahoma City Thunder,100,2013
Milwaukee Bucks,111,Brooklyn Nets,113,2013
Boston Celtics,90,Denver Nuggets,97,2013
Memphis Grizzlies,105,Detroit Pistons,91,2013
Chicago Bulls,96,New Orleans Hornets,87,2013
Charlotte Bobcats,105,Orlando Magic,92,2013
Phoenix Suns,102,Portland Trail Blazers,98,2013
San Antonio Spurs,108,Sacramento Kings,102,2013
Golden State Warriors,101,Utah Jazz,115,2013
Toronto Raptors,96,Washington Wizards,88,2013
Miami Heat,103,Atlanta Hawks,90,2013
Detroit Pistons,105,Charlotte Bobcats,99,2013
New Orleans Hornets,100,Cleveland Cavaliers,105,2013
Orlando Magic,96,Dallas Mavericks,111,2013
Phoenix Suns,98,Golden State Warriors,108,2013
Oklahoma City Thunder,119,Houston Rockets,122,2013
New York Knicks,91,Indiana Pacers,125,2013
Boston Celtics,99,Los Angeles Lakers,113,2013
Brooklyn Nets,97,Milwaukee Bucks,94,2013
Philadelphia 76ers,87,Minnesota Timberwolves,94,2013
Memphis Grizzlies,88,Toronto Raptors,82,2013
Miami Heat,86,Chicago Bulls,67,2013
San Antonio Spurs,116,Los Angeles Clippers,90,2013
Sacramento Kings,108,Atlanta Hawks,122,2013
Houston Rockets,106,Brooklyn Nets,96,2013
Chicago Bulls,105,Charlotte Bobcats,75,2013
San Antonio Spurs,101,Golden State Warriors,107,2013
Detroit Pistons,82,Indiana Pacers,114,2013
Portland Trail Blazers,107,Los Angeles Lakers,111,2013
Orlando Magic,82,Memphis Grizzlies,88,2013
Dallas Mavericks,104,New Orleans Hornets,100,2013
Minnesota Timberwolves,111,Oklahoma City Thunder,127,2013
Boston Celtics,113,Phoenix Suns,88,2013
New York Knicks,98,Toronto Raptors,100,2013
Denver Nuggets,113,Washington Wizards,119,2013
Denver Nuggets,113,Charlotte Bobcats,99,2013
Indiana Pacers,90,Detroit Pistons,72,2013
Utah Jazz,94,Los Angeles Clippers,107,2013
Atlanta Hawks,103,Milwaukee Bucks,102,2013
Cleveland Cavaliers,118,Orlando Magic,94,2013
Miami Heat,114,Philadelphia 76ers,90,2013
Houston Rockets,103,Washington Wizards,105,2013
Memphis Grizzlies,76,Brooklyn Nets,72,2013
Los Angeles Lakers,103,Dallas Mavericks,99,2013
Cleveland Cavaliers,105,Miami Heat,109,2013
Golden State Warriors,100,Minnesota Timberwolves,99,2013
Sacramento Kings,95,New Orleans Hornets,110,2013
Philadelphia 76ers,93,New York Knicks,99,2013
Chicago Bulls,72,Oklahoma City Thunder,102,2013
San Antonio Spurs,97,Phoenix Suns,87,2013
Boston Celtics,86,Portland Trail Blazers,92,2013
Los Angeles Lakers,108,Denver Nuggets,119,2013
Atlanta Hawks,114,Detroit Pistons,103,2013
Washington Wizards,90,Toronto Raptors,84,2013
Boston Celtics,110,Utah Jazz,107,2013
Cleveland Cavaliers,101,Chicago Bulls,98,2013
Milwaukee Bucks,95,Dallas Mavericks,90,2013
Golden State Warriors,97,Indiana Pacers,108,2013
Charlotte Bobcats,84,Los Angeles Clippers,106,2013
Sacramento Kings,129,Miami Heat,141,2013
Brooklyn Nets,101,New Orleans Hornets,97,2013
Orlando Magic,98,Philadelphia 76ers,84,2013
Minnesota Timberwolves,83,Phoenix Suns,84,2013
Toronto Raptors,92,Cleveland Cavaliers,103,2013
Milwaukee Bucks,110,Houston Rockets,107,2013
Dallas Mavericks,84,Memphis Grizzlies,90,2013
Golden State Warriors,105,New York Knicks,109,2013
New Orleans Hornets,74,Oklahoma City Thunder,119,2013
Sacramento Kings,125,Orlando Magic,101,2013
Denver Nuggets,111,Portland Trail Blazers,109,2013
Phoenix Suns,105,San Antonio Spurs,101,2013
Atlanta Hawks,102,Utah Jazz,91,2013
Detroit Pistons,96,Washington Wizards,95,2013
Philadelphia 76ers,82,Chicago Bulls,93,2013
Los Angeles Clippers,99,Indiana Pacers,91,2013
Minnesota Timberwolves,94,Los Angeles Lakers,116,2013
Golden State Warriors,86,Boston Celtics,94,2013
Dallas Mavericks,98,Brooklyn Nets,90,2013
Los Angeles Clippers,105,Cleveland Cavaliers,89,2013
Oklahoma City Thunder,103,Denver Nuggets,105,2013
Memphis Grizzlies,91,Miami Heat,98,2013
Detroit Pistons,95,New Orleans Hornets,100,2013
Houston Rockets,118,Orlando Magic,110,2013
Atlanta Hawks,87,Phoenix Suns,92,2013
Sacramento Kings,102,San Antonio Spurs,130,2013
Indiana Pacers,93,Toronto Raptors,81,2013
Charlotte Bobcats,68,Utah Jazz,98,2013
New York Knicks,96,Washington Wizards,88,2013
Brooklyn Nets,85,Chicago Bulls,96,2013
Toronto Raptors,114,Milwaukee Bucks,122,2013
Golden State Warriors,97,Philadelphia 76ers,104,2013
Minnesota Timberwolves,94,Portland Trail Blazers,109,2013
Dallas Mavericks,103,Houston Rockets,136,2013
Chicago Bulls,92,Indiana Pacers,97,2013
Oklahoma City Thunder,108,Los Angeles Clippers,104,2013
Atlanta Hawks,98,Los Angeles Lakers,99,2013
Miami Heat,99,New York Knicks,93,2013
Memphis Grizzlies,108,Orlando Magic,82,2013
Charlotte Bobcats,83,Sacramento Kings,119,2013
Detroit Pistons,75,San Antonio Spurs,114,2013
Philadelphia 76ers,87,Washington Wizards,90,2013
New York Knicks,102,Cleveland Cavaliers,97,2013
Atlanta Hawks,88,Denver Nuggets,104,2013
Toronto Raptors,118,Golden State Warriors,125,2013
Utah Jazz,108,Milwaukee Bucks,109,2013
Miami Heat,97,Minnesota Timberwolves,81,2013
Orlando Magic,105,New Orleans Hornets,102,2013
Charlotte Bobcats,105,Portland Trail Blazers,122,2013
Los Angeles Lakers,105,Oklahoma City Thunder,122,2013
Boston Celtics,109,Philadelphia 76ers,101,2013
Denver Nuggets,120,Sacramento Kings,113,2013
Philadelphia 76ers,96,Atlanta Hawks,107,2013
Brooklyn Nets,99,Charlotte Bobcats,78,2013
Utah Jazz,101,Cleveland Cavaliers,104,2013
Houston Rockets,108,Dallas Mavericks,112,2013
New York Knicks,87,Detroit Pistons,77,2013
Sacramento Kings,83,Golden State Warriors,87,2013
Boston Celtics,83,Indiana Pacers,81,2013
Milwaukee Bucks,101,Los Angeles Clippers,117,2013
Portland Trail Blazers,85,Memphis Grizzlies,91,2013
Orlando Magic,96,Miami Heat,97,2013
Washington Wizards,82,Minnesota Timberwolves,87,2013
Los Angeles Lakers,108,New Orleans Hornets,102,2013
Toronto Raptors,98,Phoenix Suns,71,2013
Chicago Bulls,83,San Antonio Spurs,101,2013
Los Angeles Clippers,92,Denver Nuggets,107,2013
Oklahoma City Thunder,95,New York Knicks,94,2013
Atlanta Hawks,102,Boston Celtics,107,2013
Washington Wizards,78,Brooklyn Nets,95,2013
Oklahoma City Thunder,116,Charlotte Bobcats,94,2013
Utah Jazz,88,Chicago Bulls,89,2013
Memphis Grizzlies,103,Cleveland Cavaliers,92,2013
Dallas Mavericks,102,Detroit Pistons,99,2013
Houston Rockets,94,Golden State Warriors,88,2013
Toronto Raptors,116,Los Angeles Lakers,118,2013
Philadelphia 76ers,93,Miami Heat,102,2013
Indiana Pacers,115,Orlando Magic,86,2013
Phoenix Suns,112,Sacramento Kings,121,2013
Portland Trail Blazers,136,San Antonio Spurs,106,2013
Brooklyn Nets,93,Atlanta Hawks,80,2013
Minnesota Timberwolves,88,Denver Nuggets,111,2013
Milwaukee Bucks,103,Golden State Warriors,93,2013
New Orleans Hornets,85,Memphis Grizzlies,96,2013
Utah Jazz,84,New York Knicks,113,2013
Houston Rockets,105,Phoenix Suns,107,2013
Charlotte Bobcats,87,Washington Wizards,104,2013
Detroit Pistons,97,Los Angeles Clippers,129,2013
Chicago Bulls,81,Los Angeles Lakers,90,2013
Indiana Pacers,91,Miami Heat,105,2013
Dallas Mavericks,100,Minnesota Timberwolves,77,2013
Portland Trail Blazers,96,New Orleans Hornets,98,2013
Boston Celtics,79,Oklahoma City Thunder,91,2013
Philadelphia 76ers,91,Orlando Magic,99,2013
Milwaukee Bucks,115,Sacramento Kings,113,2013
Cleveland Cavaliers,96,Toronto Raptors,100,2013
New York Knicks,63,Golden State Warriors,92,2013
Brooklyn Nets,97,Philadelphia 76ers,106,2013
Denver Nuggets,108,Phoenix Suns,93,2013
Oklahoma City Thunder,93,San Antonio Spurs,105,2013
Detroit Pistons,90,Utah Jazz,103,2013
New Orleans Hornets,98,Brooklyn Nets,108,2013
Boston Celtics,74,Charlotte Bobcats,100,2013
Washington Wizards,90,Cleveland Cavaliers,95,2013
Atlanta Hawks,81,Miami Heat,98,2013
Dallas Mavericks,115,Milwaukee Bucks,108,2013
San Antonio Spurs,83,Minnesota Timberwolves,107,2013
Los Angeles Lakers,106,Orlando Magic,97,2013
Memphis Grizzlies,102,Portland Trail Blazers,97,2013
Los Angeles Lakers,92,Atlanta Hawks,96,2013
Toronto Raptors,88,Boston Celtics,112,2013
New York Knicks,94,Denver Nuggets,117,2013
Detroit Pistons,97,Golden State Warriors,105,2013
Phoenix Suns,81,Houston Rockets,111,2013
Minnesota Timberwolves,91,Indiana Pacers,107,2013
Memphis Grizzlies,96,Los Angeles Clippers,85,2013
Utah Jazz,87,Oklahoma City Thunder,110,2013
Miami Heat,98,Philadelphia 76ers,94,2013
Chicago Bulls,79,Sacramento Kings,121,2013
Milwaukee Bucks,93,Washington Wizards,106,2013
New York Knicks,90,Portland Trail Blazers,105,2013
Dallas Mavericks,91,San Antonio Spurs,92,2013
Phoenix Suns,94,Atlanta Hawks,107,2013
Cleveland Cavaliers,86,Dallas Mavericks,96,2013
Memphis Grizzlies,80,Denver Nuggets,87,2013
Chicago Bulls,113,Golden State Warriors,95,2013
Minnesota Timberwolves,100,Houston Rockets,108,2013
Los Angeles Lakers,99,Indiana Pacers,93,2013
Miami Heat,107,Milwaukee Bucks,94,2013
Orlando Magic,104,Oklahoma City Thunder,117,2013
Charlotte Bobcats,78,Toronto Raptors,92,2013
New Orleans Hornets,87,Washington Wizards,96,2013
Charlotte Bobcats,88,Boston Celtics,105,2013
Indiana Pacers,91,Philadelphia 76ers,98,2013
Detroit Pistons,101,Portland Trail Blazers,112,2013
Cleveland Cavaliers,113,San Antonio Spurs,119,2013
Memphis Grizzlies,84,Utah Jazz,90,2013
Phoenix Suns,105,Washington Wizards,127,2013
Atlanta Hawks,105,Brooklyn Nets,93,2013
Oklahoma City Thunder,107,Dallas Mavericks,101,2013
Golden State Warriors,108,Houston Rockets,78,2013
New York Knicks,80,Los Angeles Clippers,93,2013
Sacramento Kings,102,Los Angeles Lakers,113,2013
Orlando Magic,109,Milwaukee Bucks,115,2013
New Orleans Hornets,95,Minnesota Timberwolves,97,2013
Miami Heat,108,Toronto Raptors,91,2013
Dallas Mavericks,127,Atlanta Hawks,113,2013
Miami Heat,105,Boston Celtics,103,2013
Washington Wizards,114,Charlotte Bobcats,119,2013
Denver Nuggets,119,Chicago Bulls,118,2013
Indiana Pacers,111,Cleveland Cavaliers,90,2013
Brooklyn Nets,119,Detroit Pistons,82,2013
Minnesota Timberwolves,77,Memphis Grizzlies,92,2013
Golden State Warriors,93,New Orleans Hornets,72,2013
Portland Trail Blazers,100,Philadelphia 76ers,101,2013
Los Angeles Lakers,76,Phoenix Suns,99,2013
New York Knicks,90,Utah Jazz,83,2013
Orlando Magic,73,Indiana Pacers,95,2013
Portland Trail Blazers,95,Milwaukee Bucks,102,2013
Denver Nuggets,114,Oklahoma City Thunder,104,2013
Los Angeles Clippers,101,Sacramento Kings,116,2013
Milwaukee Bucks,90,Atlanta Hawks,98,2013
Toronto Raptors,101,Charlotte Bobcats,107,2013
Miami Heat,98,Cleveland Cavaliers,95,2013
Brooklyn Nets,113,Dallas Mavericks,96,2013
Utah Jazz,93,Houston Rockets,100,2013
Philadelphia 76ers,72,Los Angeles Clippers,101,2013
Oklahoma City Thunder,89,Memphis Grizzlies,90,2013
Boston Celtics,86,New Orleans Hornets,87,2013
Orlando Magic,94,New York Knicks,106,2013
Washington Wizards,88,Phoenix Suns,79,2013
Golden State Warriors,93,San Antonio Spurs,104,2013
Portland Trail Blazers,99,Chicago Bulls,89,2013
Philadelphia 76ers,100,Denver Nuggets,101,2013
Minnesota Timberwolves,98,Sacramento Kings,101,2013
Portland Trail Blazers,104,Atlanta Hawks,93,2013
Boston Celtics,94,Dallas Mavericks,104,2013
Cleveland Cavaliers,78,Houston Rockets,116,2013
