Indiana Pacers,93,Atlanta Hawks,108,2011
Washington Wizards,89,Charlotte Bobcats,104,2011
Boston Celtics,79,Chicago Bulls,90,2011
Orlando Magic,117,Dallas Mavericks,107,2011
Philadelphia 76ers,109,Detroit Pistons,112,2011
Utah Jazz,103,Houston Rockets,99,2011
Milwaukee Bucks,115,New Jersey Nets,92,2011
Memphis Grizzlies,100,Oklahoma City Thunder,109,2011
New Orleans Hornets,96,Denver Nuggets,87,2011
Golden State Warriors,91,Los Angeles Clippers,105,2011
New York Knicks,87,Los Angeles Lakers,109,2011
Cleveland Cavaliers,100,Phoenix Suns,108,2011
Miami Heat,107,Portland Trail Blazers,100,2011
Minnesota Timberwolves,91,San Antonio Spurs,94,2011
Sacramento Kings,112,Toronto Raptors,118,2011
Houston Rockets,108,Boston Celtics,102,2011
Memphis Grizzlies,82,Charlotte Bobcats,96,2011
Detroit Pistons,82,Chicago Bulls,95,2011
Phoenix Suns,98,Denver Nuggets,132,2011
Cleveland Cavaliers,57,Los Angeles Lakers,112,2011
San Antonio Spurs,107,Minnesota Timberwolves,96,2011
Indiana Pacers,111,Philadelphia 76ers,103,2011
New York Knicks,100,Portland Trail Blazers,86,2011
Sacramento Kings,133,Washington Wizards,136,2011
Sacramento Kings,95,Boston Celtics,119,2011
Chicago Bulls,91,Charlotte Bobcats,96,2011
Memphis Grizzlies,107,Detroit Pistons,99,2011
Los Angeles Lakers,115,Golden State Warriors,110,2011
Oklahoma City Thunder,118,Houston Rockets,112,2011
Dallas Mavericks,89,Indiana Pacers,102,2011
Miami Heat,105,Los Angeles Clippers,111,2011
San Antonio Spurs,91,Milwaukee Bucks,84,2011
Orlando Magic,89,New Orleans Hornets,92,2011
New Jersey Nets,109,Phoenix Suns,118,2011
Atlanta Hawks,104,Toronto Raptors,101,2011
New York Knicks,125,Utah Jazz,131,2011
Miami Heat,102,Denver Nuggets,130,2011
Washington Wizards,97,Minnesota Timberwolves,109,2011
Orlando Magic,124,Oklahoma City Thunder,125,2011
Charlotte Bobcats,94,Boston Celtics,99,2011
Los Angeles Clippers,112,Golden State Warriors,122,2011
New Orleans Hornets,110,Houston Rockets,105,2011
Chicago Bulls,99,Indiana Pacers,86,2011
New Jersey Nets,88,Los Angeles Lakers,100,2011
Sacramento Kings,93,New York Knicks,83,2011
Milwaukee Bucks,94,Philadelphia 76ers,95,2011
Portland Trail Blazers,111,Phoenix Suns,115,2011
Dallas Mavericks,89,San Antonio Spurs,101,2011
Detroit Pistons,101,Toronto Raptors,95,2011
Cleveland Cavaliers,99,Utah Jazz,121,2011
Houston Rockets,112,Atlanta Hawks,106,2011
New Orleans Hornets,88,Charlotte Bobcats,81,2011
Miami Heat,96,Chicago Bulls,99,2011
Cleveland Cavaliers,99,Denver Nuggets,127,2011
Sacramento Kings,106,Detroit Pistons,110,2011
Dallas Mavericks,70,Memphis Grizzlies,89,2011
Orlando Magic,108,Minnesota Timberwolves,99,2011
New Jersey Nets,89,Portland Trail Blazers,96,2011
Toronto Raptors,95,Washington Wizards,98,2011
Los Angeles Lakers,92,Los Angeles Clippers,99,2011
Denver Nuggets,97,San Antonio Spurs,110,2011
Sacramento Kings,98,Atlanta Hawks,100,2011
Orlando Magic,106,Boston Celtics,109,2011
Dallas Mavericks,89,Detroit Pistons,103,2011
New Jersey Nets,100,Golden State Warriors,109,2011
Milwaukee Bucks,84,Houston Rockets,93,2011
Indiana Pacers,107,Los Angeles Clippers,114,2011
Oklahoma City Thunder,94,Los Angeles Lakers,101,2011
Chicago Bulls,96,Memphis Grizzlies,84,2011
Toronto Raptors,81,New Orleans Hornets,85,2011
Phoenix Suns,129,New York Knicks,121,2011
Charlotte Bobcats,92,Philadelphia 76ers,96,2011
Minnesota Timberwolves,102,Portland Trail Blazers,113,2011
Utah Jazz,101,Washington Wizards,108,2011
Charlotte Bobcats,83,Chicago Bulls,82,2011
Atlanta Hawks,93,Miami Heat,89,2011
Detroit Pistons,82,Boston Celtics,86,2011
Phoenix Suns,106,Cleveland Cavaliers,98,2011
Los Angeles Lakers,100,Dallas Mavericks,109,2011
Oklahoma City Thunder,107,Denver Nuggets,112,2011
Indiana Pacers,108,Golden State Warriors,110,2011
New York Knicks,89,Houston Rockets,104,2011
Minnesota Timberwolves,111,Los Angeles Clippers,126,2011
Washington Wizards,87,Milwaukee Bucks,100,2011
Utah Jazz,95,New Jersey Nets,103,2011
Memphis Grizzlies,102,New Orleans Hornets,103,2011
Philadelphia 76ers,98,Orlando Magic,99,2011
Portland Trail Blazers,94,Sacramento Kings,90,2011
Toronto Raptors,95,San Antonio Spurs,104,2011
Philadelphia 76ers,97,Charlotte Bobcats,100,2011
Dallas Mavericks,77,Chicago Bulls,82,2011
Los Angeles Clippers,93,Portland Trail Blazers,108,2011
New Orleans Hornets,100,Atlanta Hawks,59,2011
Utah Jazz,86,Boston Celtics,110,2011
Milwaukee Bucks,102,Cleveland Cavaliers,88,2011
Los Angeles Lakers,107,Denver Nuggets,97,2011
Sacramento Kings,112,Golden State Warriors,119,2011
Houston Rockets,110,Memphis Grizzlies,115,2011
Detroit Pistons,74,New Jersey Nets,89,2011
Toronto Raptors,72,Orlando Magic,112,2011
New York Knicks,92,San Antonio Spurs,101,2011
Phoenix Suns,109,Washington Wizards,91,2011
Atlanta Hawks,103,Charlotte Bobcats,87,2011
Cleveland Cavaliers,79,Chicago Bulls,92,2011
Phoenix Suns,74,Detroit Pistons,75,2011
Orlando Magic,118,Houston Rockets,104,2011
Golden State Warriors,109,Los Angeles Clippers,113,2011
Toronto Raptors,103,Miami Heat,120,2011
Memphis Grizzlies,94,Milwaukee Bucks,81,2011
Dallas Mavericks,87,New Jersey Nets,86,2011
San Antonio Spurs,72,New Orleans Hornets,96,2011
New York Knicks,98,Oklahoma City Thunder,101,2011
Utah Jazz,85,Philadelphia 76ers,96,2011
Indiana Pacers,92,Portland Trail Blazers,97,2011
Boston Celtics,83,Washington Wizards,85,2011
Indiana Pacers,107,Denver Nuggets,121,2011
Milwaukee Bucks,83,Chicago Bulls,92,2011
San Antonio Spurs,113,Golden State Warriors,102,2011
Houston Rockets,129,Minnesota Timberwolves,125,2011
Cleveland Cavaliers,101,New Jersey Nets,103,2011
Oklahoma City Thunder,89,New Orleans Hornets,91,2011
Washington Wizards,106,New York Knicks,115,2011
Detroit Pistons,103,Orlando Magic,96,2011
Phoenix Suns,95,Philadelphia 76ers,105,2011
Sacramento Kings,96,Portland Trail Blazers,81,2011
Memphis Grizzlies,100,Toronto Raptors,98,2011
Cleveland Cavaliers,95,Boston Celtics,112,2011
Los Angeles Clippers,105,Dallas Mavericks,112,2011
Utah Jazz,91,Los Angeles Lakers,120,2011
Charlotte Bobcats,94,Sacramento Kings,89,2011
Denver Nuggets,120,Washington Wizards,109,2011
Denver Nuggets,109,Detroit Pistons,100,2011
New Orleans Hornets,112,Golden State Warriors,103,2011
Los Angeles Clippers,83,Houston Rockets,96,2011
Orlando Magic,111,Indiana Pacers,96,2011
Atlanta Hawks,90,Milwaukee Bucks,98,2011
Oklahoma City Thunder,118,Minnesota Timberwolves,117,2011
Memphis Grizzlies,88,New Jersey Nets,93,2011
Charlotte Bobcats,114,Phoenix Suns,107,2011
Philadelphia 76ers,107,Toronto Raptors,94,2011
San Antonio Spurs,112,Utah Jazz,105,2011
Houston Rockets,106,Dallas Mavericks,111,2011
Miami Heat,88,New York Knicks,93,2011
Boston Celtics,88,Portland Trail Blazers,78,2011
New York Knicks,102,Atlanta Hawks,111,2011
Orlando Magic,90,Chicago Bulls,99,2011
Denver Nuggets,117,Cleveland Cavaliers,103,2011
Charlotte Bobcats,121,Golden State Warriors,113,2011
New Jersey Nets,92,Indiana Pacers,124,2011
Sacramento Kings,100,Los Angeles Lakers,95,2011
Detroit Pistons,87,Miami Heat,88,2011
Washington Wizards,117,Oklahoma City Thunder,124,2011
Memphis Grizzlies,99,Philadelphia 76ers,94,2011
Boston Celtics,71,Phoenix Suns,88,2011
Milwaukee Bucks,116,Toronto Raptors,110,2011
Minnesota Timberwolves,100,Utah Jazz,108,2011
Indiana Pacers,89,Chicago Bulls,110,2011
Atlanta Hawks,91,Dallas Mavericks,102,2011
Charlotte Bobcats,88,Los Angeles Clippers,103,2011
Washington Wizards,93,Memphis Grizzlies,107,2011
New Jersey Nets,81,Milwaukee Bucks,91,2011
Toronto Raptors,87,Minnesota Timberwolves,103,2011
New Orleans Hornets,96,Sacramento Kings,102,2011
Houston Rockets,95,San Antonio Spurs,108,2011
Utah Jazz,81,Golden State Warriors,96,2011
Boston Celtics,109,Los Angeles Lakers,96,2011
Detroit Pistons,106,New York Knicks,124,2011
Miami Heat,108,Oklahoma City Thunder,103,2011
Cleveland Cavaliers,87,Orlando Magic,103,2011
Denver Nuggets,99,Philadelphia 76ers,110,2011
New Orleans Hornets,102,Phoenix Suns,104,2011
Washington Wizards,92,Dallas Mavericks,102,2011
Toronto Raptors,93,Indiana Pacers,104,2011
Milwaukee Bucks,98,Los Angeles Clippers,105,2011
Orlando Magic,97,Memphis Grizzlies,100,2011
Cleveland Cavaliers,90,Miami Heat,117,2011
Denver Nuggets,99,New Jersey Nets,115,2011
Charlotte Bobcats,78,Utah Jazz,83,2011
Houston Rockets,106,Los Angeles Lakers,114,2011
Washington Wizards,89,New Orleans Hornets,97,2011
San Antonio Spurs,86,Portland Trail Blazers,99,2011
Boston Celtics,95,Sacramento Kings,90,2011
Toronto Raptors,87,Atlanta Hawks,100,2011
Indiana Pacers,117,Cleveland Cavaliers,112,2011
Portland Trail Blazers,90,Denver Nuggets,109,2011
Charlotte Bobcats,97,Detroit Pistons,87,2011
Chicago Bulls,106,Los Angeles Clippers,88,2011
Memphis Grizzlies,102,Minnesota Timberwolves,84,2011
Philadelphia 76ers,106,New Jersey Nets,92,2011
Dallas Mavericks,113,New York Knicks,97,2011
New Orleans Hornets,93,Oklahoma City Thunder,104,2011
Milwaukee Bucks,77,Phoenix Suns,92,2011
Houston Rockets,97,Utah Jazz,96,2011
Milwaukee Bucks,94,Golden State Warriors,100,2011
San Antonio Spurs,89,Los Angeles Lakers,88,2011
Miami Heat,104,Orlando Magic,100,2011
Los Angeles Clippers,100,Atlanta Hawks,101,2011
Dallas Mavericks,101,Boston Celtics,97,2011
Miami Heat,109,Charlotte Bobcats,97,2011
Utah Jazz,113,Denver Nuggets,106,2011
New Jersey Nets,82,Detroit Pistons,92,2011
Portland Trail Blazers,87,Indiana Pacers,100,2011
Cleveland Cavaliers,105,Memphis Grizzlies,112,2011
New York Knicks,98,Philadelphia 76ers,100,2011
Oklahoma City Thunder,111,Phoenix Suns,107,2011
San Antonio Spurs,113,Sacramento Kings,100,2011
Minnesota Timberwolves,100,Toronto Raptors,111,2011
Orlando Magic,110,Washington Wizards,92,2011
Dallas Mavericks,101,Charlotte Bobcats,92,2011
Portland Trail Blazers,111,Cleveland Cavaliers,105,2011
Chicago Bulls,90,Golden State Warriors,101,2011
Memphis Grizzlies,93,Houston Rockets,95,2011
Detroit Pistons,89,Milwaukee Bucks,78,2011
Denver Nuggets,113,Minnesota Timberwolves,100,2011
Los Angeles Lakers,101,New Orleans Hornets,95,2011
Oklahoma City Thunder,121,Utah Jazz,105,2011
Atlanta Hawks,99,Washington Wizards,92,2011
Orlando Magic,80,Boston Celtics,91,2011
Los Angeles Clippers,79,Miami Heat,97,2011
Indiana Pacers,105,New Jersey Nets,86,2011
Philadelphia 76ers,103,New York Knicks,117,2011
Boston Celtics,89,Charlotte Bobcats,94,2011
Cleveland Cavaliers,96,Dallas Mavericks,99,2011
Houston Rockets,108,Denver Nuggets,103,2011
Phoenix Suns,104,Golden State Warriors,92,2011
Los Angeles Lakers,93,Memphis Grizzlies,84,2011
Minnesota Timberwolves,104,New Orleans Hornets,92,2011
Chicago Bulls,103,Portland Trail Blazers,109,2011
Utah Jazz,107,Sacramento Kings,104,2011
Philadelphia 76ers,117,Atlanta Hawks,83,2011
San Antonio Spurs,100,Detroit Pistons,89,2011
Minnesota Timberwolves,112,Houston Rockets,108,2011
Indiana Pacers,112,Miami Heat,117,2011
Toronto Raptors,74,Milwaukee Bucks,92,2011
Memphis Grizzlies,105,Oklahoma City Thunder,101,2011
Los Angeles Clippers,85,Orlando Magic,101,2011
Detroit Pistons,103,Cleveland Cavaliers,94,2011
Denver Nuggets,114,Golden State Warriors,116,2011
Charlotte Bobcats,103,Indiana Pacers,104,2011
New Orleans Hornets,101,New Jersey Nets,103,2011
Los Angeles Clippers,116,New York Knicks,108,2011
Orlando Magic,99,Philadelphia 76ers,95,2011
Dallas Mavericks,102,Sacramento Kings,100,2011
San Antonio Spurs,111,Toronto Raptors,100,2011
Chicago Bulls,91,Utah Jazz,86,2011
Milwaukee Bucks,85,Washington Wizards,100,2011
Los Angeles Lakers,92,Boston Celtics,86,2011
Dallas Mavericks,120,Denver Nuggets,121,2011
Golden State Warriors,88,Phoenix Suns,112,2011
New Jersey Nets,94,Charlotte Bobcats,89,2011
Los Angeles Clippers,119,Cleveland Cavaliers,126,2011
Miami Heat,106,Detroit Pistons,92,2011
Minnesota Timberwolves,105,Indiana Pacers,116,2011
Milwaukee Bucks,86,Memphis Grizzlies,89,2011
Los Angeles Lakers,113,New York Knicks,96,2011
New Orleans Hornets,99,Orlando Magic,93,2011
San Antonio Spurs,71,Philadelphia 76ers,77,2011
Portland Trail Blazers,102,Toronto Raptors,96,2011
Phoenix Suns,95,Utah Jazz,83,2011
Charlotte Bobcats,88,Atlanta Hawks,86,2011
Dallas Mavericks,106,Houston Rockets,102,2011
Indiana Pacers,103,Milwaukee Bucks,97,2011
Philadelphia 76ers,107,Minnesota Timberwolves,87,2011
New York Knicks,105,New Jersey Nets,95,2011
Chicago Bulls,97,New Orleans Hornets,88,2011
Oklahoma City Thunder,99,Sacramento Kings,97,2011
San Antonio Spurs,118,Washington Wizards,94,2011
Miami Heat,82,Boston Celtics,85,2011
Washington Wizards,115,Cleveland Cavaliers,100,2011
Portland Trail Blazers,105,Detroit Pistons,100,2011
Oklahoma City Thunder,94,Golden State Warriors,100,2011
Denver Nuggets,108,Memphis Grizzlies,116,2011
Los Angeles Lakers,75,Orlando Magic,89,2011
Sacramento Kings,113,Phoenix Suns,108,2011
Los Angeles Clippers,93,Toronto Raptors,98,2011
Los Angeles Lakers,89,Charlotte Bobcats,109,2011
Atlanta Hawks,94,Detroit Pistons,79,2011
Denver Nuggets,102,Houston Rockets,121,2011
Los Angeles Clippers,78,Milwaukee Bucks,102,2011
Portland Trail Blazers,95,Minnesota Timberwolves,81,2011
San Antonio Spurs,102,New Jersey Nets,85,2011
Charlotte Bobcats,94,Chicago Bulls,106,2011
New Orleans Hornets,89,Golden State Warriors,102,2011
Miami Heat,110,Indiana Pacers,103,2011
Philadelphia 76ers,91,Memphis Grizzlies,102,2011
Sacramento Kings,96,Oklahoma City Thunder,126,2011
Utah Jazz,101,Phoenix Suns,102,2011
New Jersey Nets,80,Boston Celtics,94,2011
Los Angeles Lakers,99,Cleveland Cavaliers,104,2011
Sacramento Kings,100,Dallas Mavericks,116,2011
Indiana Pacers,109,Detroit Pistons,115,2011
Philadelphia 76ers,114,Houston Rockets,105,2011
Denver Nuggets,94,Milwaukee Bucks,87,2011
Los Angeles Clippers,98,Minnesota Timberwolves,90,2011
Atlanta Hawks,90,New York Knicks,102,2011
Washington Wizards,76,Orlando Magic,101,2011
New Orleans Hornets,96,Portland Trail Blazers,103,2011
Miami Heat,103,Toronto Raptors,95,2011
Golden State Warriors,107,Utah Jazz,100,2011
San Antonio Spurs,99,Chicago Bulls,109,2011
Dallas Mavericks,112,Phoenix Suns,106,2011
Toronto Raptors,101,Charlotte Bobcats,114,2011
Memphis Grizzlies,107,Denver Nuggets,120,2011
Houston Rockets,108,Detroit Pistons,100,2011
Boston Celtics,115,Golden State Warriors,93,2011
Atlanta Hawks,80,Los Angeles Lakers,104,2011
Sacramento Kings,97,Miami Heat,117,2011
Minnesota Timberwolves,88,Milwaukee Bucks,94,2011
Los Angeles Clippers,88,Oklahoma City Thunder,111,2011
Indiana Pacers,113,Washington Wizards,96,2011
Houston Rockets,124,Cleveland Cavaliers,119,2011
Utah Jazz,99,Dallas Mavericks,118,2011
Detroit Pistons,101,Indiana Pacers,102,2011
Memphis Grizzlies,104,Minnesota Timberwolves,95,2011
Los Angeles Clippers,87,New Orleans Hornets,98,2011
Milwaukee Bucks,108,New York Knicks,114,2011
Sacramento Kings,111,Orlando Magic,105,2011
Washington Wizards,94,Philadelphia 76ers,117,2011
Atlanta Hawks,97,Phoenix Suns,105,2011
Los Angeles Lakers,106,Portland Trail Blazers,101,2011
Oklahoma City Thunder,105,San Antonio Spurs,109,2011
Chicago Bulls,113,Toronto Raptors,118,2011
Miami Heat,89,Chicago Bulls,93,2011
Boston Celtics,75,Denver Nuggets,89,2011
Sacramento Kings,98,Charlotte Bobcats,110,2011
New York Knicks,109,Cleveland Cavaliers,115,2011
Atlanta Hawks,95,Golden State Warriors,79,2011
Utah Jazz,95,Indiana Pacers,84,2011
Los Angeles Clippers,95,Los Angeles Lakers,108,2011
Washington Wizards,113,Miami Heat,121,2011
New Orleans Hornets,95,Minnesota Timberwolves,81,2011
Oklahoma City Thunder,88,Orlando Magic,111,2011
Detroit Pistons,94,Philadelphia 76ers,110,2011
Denver Nuggets,106,Portland Trail Blazers,107,2011
New Jersey Nets,96,San Antonio Spurs,106,2011
Phoenix Suns,110,Toronto Raptors,92,2011
Utah Jazz,116,Detroit Pistons,120,2011
New Jersey Nets,108,Houston Rockets,123,2011
Boston Celtics,99,Los Angeles Clippers,92,2011
Sacramento Kings,92,Memphis Grizzlies,120,2011
Chicago Bulls,83,Milwaukee Bucks,75,2011
Dallas Mavericks,105,Washington Wizards,99,2011
Philadelphia 76ers,95,Cleveland Cavaliers,91,2011
Phoenix Suns,110,Indiana Pacers,108,2011
New York Knicks,91,Miami Heat,86,2011
Golden State Warriors,123,Minnesota Timberwolves,126,2011
Houston Rockets,91,New Orleans Hornets,89,2011
Los Angeles Lakers,90,Oklahoma City Thunder,87,2011
Charlotte Bobcats,86,Orlando Magic,100,2011
Atlanta Hawks,90,Portland Trail Blazers,83,2011
Memphis Grizzlies,88,San Antonio Spurs,95,2011
Dallas Mavericks,114,Toronto Raptors,96,2011
Atlanta Hawks,90,Denver Nuggets,100,2011
Phoenix Suns,104,New Jersey Nets,103,2011
Los Angeles Clippers,99,Sacramento Kings,105,2011
Boston Celtics,107,Utah Jazz,102,2011
Chicago Bulls,105,Washington Wizards,77,2011
Golden State Warriors,100,Indiana Pacers,109,2011
San Antonio Spurs,93,Memphis Grizzlies,109,2011
Detroit Pistons,90,Milwaukee Bucks,92,2011
Los Angeles Lakers,90,Minnesota Timberwolves,79,2011
New York Knicks,110,Orlando Magic,116,2011
Dallas Mavericks,101,Philadelphia 76ers,93,2011
Houston Rockets,103,Portland Trail Blazers,87,2011
New Orleans Hornets,90,Toronto Raptors,96,2011
Chicago Bulls,80,Atlanta Hawks,83,2011
Phoenix Suns,103,Boston Celtics,115,2011
San Antonio Spurs,109,Cleveland Cavaliers,99,2011
Charlotte Bobcats,80,Denver Nuggets,120,2011
Minnesota Timberwolves,116,Detroit Pistons,105,2011
Houston Rockets,103,Los Angeles Clippers,106,2011
New Orleans Hornets,88,New York Knicks,107,2011
Indiana Pacers,89,Oklahoma City Thunder,113,2011
Portland Trail Blazers,107,Sacramento Kings,102,2011
Golden State Warriors,106,Washington Wizards,102,2011
Orlando Magic,99,Miami Heat,96,2011
Denver Nuggets,103,Utah Jazz,101,2011
Oklahoma City Thunder,111,Atlanta Hawks,104,2011
Golden State Warriors,103,Boston Celtics,107,2011
Indiana Pacers,108,Dallas Mavericks,116,2011
Charlotte Bobcats,84,Los Angeles Lakers,92,2011
New Orleans Hornets,98,Memphis Grizzlies,91,2011
Phoenix Suns,102,Milwaukee Bucks,88,2011
Toronto Raptors,103,New Jersey Nets,116,2011
Cleveland Cavaliers,119,New York Knicks,115,2011
Chicago Bulls,89,Orlando Magic,81,2011
Minnesota Timberwolves,100,Philadelphia 76ers,111,2011
Miami Heat,95,San Antonio Spurs,125,2011
Indiana Pacers,95,Houston Rockets,112,2011
Denver Nuggets,94,Los Angeles Clippers,100,2011
Toronto Raptors,136,New Jersey Nets,137,2011
Charlotte Bobcats,69,Portland Trail Blazers,93,2011
Sacramento Kings,102,Utah Jazz,109,2011
Minnesota Timberwolves,96,Washington Wizards,103,2011
New York Knicks,92,Atlanta Hawks,79,2011
New Orleans Hornets,96,Cleveland Cavaliers,81,2011
Memphis Grizzlies,104,Dallas Mavericks,103,2011
Washington Wizards,102,Detroit Pistons,113,2011
Chicago Bulls,87,Miami Heat,86,2011
Boston Celtics,89,Milwaukee Bucks,83,2011
Phoenix Suns,118,Oklahoma City Thunder,122,2011
Golden State Warriors,117,Philadelphia 76ers,125,2011
Los Angeles Lakers,99,San Antonio Spurs,83,2011
Los Angeles Clippers,92,Charlotte Bobcats,87,2011
New Orleans Hornets,77,Chicago Bulls,85,2011
Oklahoma City Thunder,101,Memphis Grizzlies,107,2011
Dallas Mavericks,108,Minnesota Timberwolves,105,2011
Utah Jazz,109,New York Knicks,131,2011
Portland Trail Blazers,89,Orlando Magic,85,2011
Houston Rockets,123,Sacramento Kings,101,2011
Los Angeles Lakers,101,Atlanta Hawks,87,2011
Golden State Warriors,95,Cleveland Cavaliers,85,2011
Philadelphia 76ers,110,Indiana Pacers,100,2011
Portland Trail Blazers,105,Miami Heat,96,2011
Houston Rockets,110,Phoenix Suns,113,2011
Milwaukee Bucks,95,Washington Wizards,76,2011
Los Angeles Clippers,108,Boston Celtics,103,2011
Chicago Bulls,101,Charlotte Bobcats,84,2011
New York Knicks,110,Memphis Grizzlies,108,2011
Cleveland Cavaliers,90,Milwaukee Bucks,110,2011
Indiana Pacers,75,Minnesota Timberwolves,101,2011
Golden State Warriors,90,New Jersey Nets,94,2011
Dallas Mavericks,92,New Orleans Hornets,93,2011
Oklahoma City Thunder,110,Philadelphia 76ers,105,2011
Orlando Magic,106,Sacramento Kings,102,2011
Detroit Pistons,104,San Antonio Spurs,111,2011
Utah Jazz,96,Toronto Raptors,94,2011
New York Knicks,109,Dallas Mavericks,127,2011
Los Angeles Lakers,88,Miami Heat,94,2011
Denver Nuggets,116,Phoenix Suns,97,2011
Portland Trail Blazers,92,Charlotte Bobcats,97,2011
Atlanta Hawks,76,Chicago Bulls,94,2011
Orlando Magic,120,Golden State Warriors,123,2011
Utah Jazz,101,Minnesota Timberwolves,122,2011
Los Angeles Clippers,98,New Jersey Nets,102,2011
Detroit Pistons,94,Oklahoma City Thunder,104,2011
Boston Celtics,86,Philadelphia 76ers,89,2011
Sacramento Kings,103,San Antonio Spurs,108,2011
Indiana Pacers,98,Toronto Raptors,108,2011
Portland Trail Blazers,82,Atlanta Hawks,91,2011
Utah Jazz,100,Chicago Bulls,118,2011
Los Angeles Lakers,96,Dallas Mavericks,91,2011
Detroit Pistons,101,Denver Nuggets,131,2011
San Antonio Spurs,115,Houston Rockets,107,2011
Memphis Grizzlies,85,Miami Heat,118,2011
Philadelphia 76ers,74,Milwaukee Bucks,102,2011
Sacramento Kings,103,New Orleans Hornets,115,2011
Los Angeles Clippers,122,Washington Wizards,101,2011
Milwaukee Bucks,56,Boston Celtics,87,2011
Oklahoma City Thunder,95,Cleveland Cavaliers,75,2011
Minnesota Timberwolves,77,Golden State Warriors,100,2011
Indiana Pacers,106,New York Knicks,93,2011
Orlando Magic,111,Phoenix Suns,88,2011
Charlotte Bobcats,95,Toronto Raptors,90,2011
Phoenix Suns,93,Houston Rockets,95,2011
Orlando Magic,84,Los Angeles Lakers,97,2011
Los Angeles Clippers,82,Memphis Grizzlies,105,2011
San Antonio Spurs,80,Miami Heat,110,2011
Boston Celtics,79,New Jersey Nets,88,2011
Denver Nuggets,114,New Orleans Hornets,103,2011
Golden State Warriors,119,Sacramento Kings,129,2011
Philadelphia 76ers,107,Utah Jazz,112,2011
Oklahoma City Thunder,116,Washington Wizards,89,2011
Milwaukee Bucks,85,Atlanta Hawks,110,2011
Washington Wizards,79,Chicago Bulls,98,2011
New York Knicks,117,Indiana Pacers,119,2011
Dallas Mavericks,101,Portland Trail Blazers,104,2011
Denver Nuggets,102,Atlanta Hawks,87,2011
Indiana Pacers,80,Boston Celtics,92,2011
Toronto Raptors,93,Detroit Pistons,107,2011
Dallas Mavericks,112,Golden State Warriors,106,2011
Charlotte Bobcats,78,Houston Rockets,94,2011
Philadelphia 76ers,104,Los Angeles Clippers,94,2011
Oklahoma City Thunder,96,Miami Heat,85,2011
Orlando Magic,93,Milwaukee Bucks,89,2011
Phoenix Suns,95,New Orleans Hornets,100,2011
Cleveland Cavaliers,97,Sacramento Kings,93,2011
Minnesota Timberwolves,104,Utah Jazz,119,2011
Chicago Bulls,84,New Jersey Nets,73,2011
Memphis Grizzlies,99,New York Knicks,120,2011
Cleveland Cavaliers,70,Portland Trail Blazers,111,2011
Miami Heat,106,Atlanta Hawks,85,2011
San Antonio Spurs,97,Dallas Mavericks,91,2011
New York Knicks,95,Detroit Pistons,99,2011
Boston Celtics,77,Houston Rockets,93,2011
Chicago Bulls,108,Indiana Pacers,115,2011
Minnesota Timberwolves,98,Los Angeles Lakers,106,2011
New Jersey Nets,95,Milwaukee Bucks,110,2011
Charlotte Bobcats,82,Oklahoma City Thunder,99,2011
Denver Nuggets,82,Orlando Magic,85,2011
Golden State Warriors,97,Phoenix Suns,108,2011
Philadelphia 76ers,102,Sacramento Kings,80,2011
Washington Wizards,107,Toronto Raptors,116,2011
Cleveland Cavaliers,92,Los Angeles Clippers,100,2011
Indiana Pacers,78,Memphis Grizzlies,99,2011
Denver Nuggets,98,Miami Heat,103,2011
Boston Celtics,89,New Orleans Hornets,85,2011
Philadelphia 76ers,101,Portland Trail Blazers,110,2011
Charlotte Bobcats,98,San Antonio Spurs,109,2011
Detroit Pistons,96,Atlanta Hawks,104,2011
Golden State Warriors,73,Dallas Mavericks,101,2011
Utah Jazz,108,Houston Rockets,110,2011
Phoenix Suns,108,Los Angeles Clippers,99,2011
Portland Trail Blazers,80,Los Angeles Lakers,84,2011
New York Knicks,95,Milwaukee Bucks,100,2011
Sacramento Kings,127,Minnesota Timberwolves,95,2011
Toronto Raptors,95,Oklahoma City Thunder,93,2011
New Jersey Nets,92,Washington Wizards,98,2011
Sacramento Kings,92,Chicago Bulls,132,2011
Orlando Magic,97,Cleveland Cavaliers,86,2011
Toronto Raptors,90,Denver Nuggets,123,2011
Utah Jazz,85,Memphis Grizzlies,103,2011
Indiana Pacers,102,New Jersey Nets,98,2011
Boston Celtics,96,New York Knicks,86,2011
Golden State Warriors,96,San Antonio Spurs,111,2011
Chicago Bulls,114,Atlanta Hawks,81,2011
Phoenix Suns,137,Los Angeles Lakers,139,2011
Washington Wizards,76,Portland Trail Blazers,111,2011
Memphis Grizzlies,90,Boston Celtics,87,2011
Indiana Pacers,111,Charlotte Bobcats,88,2011
New Jersey Nets,98,Cleveland Cavaliers,94,2011
San Antonio Spurs,112,Denver Nuggets,115,2011
Miami Heat,100,Detroit Pistons,94,2011
Golden State Warriors,112,Houston Rockets,131,2011
Washington Wizards,119,Los Angeles Clippers,127,2011
Sacramento Kings,97,Milwaukee Bucks,90,2011
Orlando Magic,111,New York Knicks,99,2011
Utah Jazz,94,Oklahoma City Thunder,106,2011
Atlanta Hawks,100,Philadelphia 76ers,105,2011
Toronto Raptors,106,Phoenix Suns,114,2011
Minnesota Timberwolves,96,Dallas Mavericks,104,2011
New Orleans Hornets,121,Utah Jazz,117,2011
Charlotte Bobcats,83,Boston Celtics,81,2011
Memphis Grizzlies,96,Chicago Bulls,99,2011
